id,to,from,label
E6962,166,826,0
E2724,2585,560,1
E8051,1361,284,0
E2528,548,2627,1
E635,1908,991,0
E996,38,1254,0
E9671,891,423,1
E2279,2635,1529,0
E1841,1093,370,0
E5859,1685,2519,1
E552,2064,2503,1
E3419,27,949,1
E3374,1084,2395,1
E3425,581,392,0
E1849,2369,670,0
E8635,1297,363,0
E9099,2468,1769,0
E7103,239,190,1
E7722,335,8,0
E7264,354,1039,1
E6280,464,1875,0
E3289,1223,1448,0
E508,1790,1565,0
E8952,2631,2128,1
E6978,449,808,1
E4531,2129,1314,0
E10694,629,2454,1
E8814,1308,1968,1
E1969,1050,120,1
E873,2250,1285,0
E7360,1604,377,0
E7982,2234,2133,0
E10121,2344,2325,0
E905,2263,1733,0
E10143,431,1620,0
E3411,39,2470,1
E627,1888,1998,0
E10302,620,726,0
E7005,2212,1997,1
E7467,1873,375,0
E10234,2474,2677,0
E198,1340,965,0
E10170,572,1602,1
E4041,829,1377,1
E10352,2319,1515,0
E620,2319,307,1
E371,2083,1327,1
E10324,696,263,1
E2496,1336,2279,1
E3706,1748,2476,0
E2229,303,894,0
E8161,945,1446,0
E3024,2146,1330,1
E8439,384,969,0
E9911,2264,1966,0
E7126,71,601,1
E4629,1913,132,1
E9387,100,570,0
E100,2079,2193,0
E1709,1268,1077,1
E875,615,653,1
E4759,485,7,1
E6219,2317,1268,0
E969,2433,1177,0
E9601,1092,1669,0
E10128,2665,2127,0
E8428,1592,746,1
E2973,1311,724,1
E2490,1181,1504,0
E10603,913,1578,0
E5455,1842,2379,0
E4579,2207,2513,0
E10202,182,481,1
E34,2154,2288,0
E8442,2108,1107,1
E2552,397,2362,0
E7423,2187,1925,1
E1773,1481,489,1
E3782,164,2264,1
E2416,1355,1560,0
E8430,503,2565,1
E7113,2458,1327,0
E7367,1820,2549,0
E3215,968,2188,1
E3328,417,768,1
E5255,1548,257,0
E10814,1685,2606,1
E7248,1272,2077,0
E2574,1336,1039,1
E1290,1144,547,1
E1603,2438,1684,1
E1870,1331,553,1
E2745,1871,813,0
E8002,1594,2421,1
E7871,1149,417,0
E10507,2545,1218,0
E9334,354,650,1
E7750,1092,1690,0
E6527,128,1399,0
E2742,2062,577,1
E10047,1437,1348,0
E6023,1685,2100,1
E7713,360,304,1
E8283,1476,779,1
E777,265,1813,0
E8215,697,942,1
E8151,941,1036,1
E2678,954,1106,0
E3494,1745,1463,1
E43,1806,2162,0
E366,2229,123,1
E10452,657,1438,0
E6672,2569,2353,0
E494,1013,138,0
E9769,1537,2273,1
E9533,1289,1919,0
E3249,1960,1775,1
E2727,559,1449,1
E3957,550,2260,0
E4495,488,768,1
E5381,1035,2337,1
E234,1591,1549,0
E10420,1201,2342,0
E9202,2413,2282,0
E2060,343,970,1
E7327,598,128,1
E7934,2138,1794,0
E1437,767,2035,1
E9726,1604,1792,0
E7903,1604,809,0
E8669,2472,994,0
E1738,1234,2171,0
E10210,390,1459,1
E786,1276,1384,0
E9009,1393,1306,0
E123,1053,869,0
E9978,1751,1840,0
E9017,2092,1712,0
E7009,442,1214,1
E482,2563,1090,1
E10075,1993,2489,1
E8516,2447,2559,0
E8528,826,1134,0
E5028,1537,1918,1
E7907,349,1449,0
E3698,141,2246,0
E4445,179,2007,0
E10152,697,877,0
E1287,1952,2462,1
E9012,1476,382,1
E5904,1607,1241,0
E3696,929,1738,0
E522,2256,1155,1
E6510,1056,788,1
E9839,2167,2232,0
E10657,2432,1841,1
E4439,1685,2273,1
E9861,1481,1283,1
E10729,1650,1813,0
E5967,697,2207,1
E1731,2497,528,1
E3034,2523,1648,0
E4372,651,1418,0
E4835,2260,901,1
E4785,1155,1449,0
E7464,562,353,0
E7913,1142,1929,0
E3142,2084,1925,0
E7184,1268,1305,0
E3927,145,1906,0
E10842,746,2336,1
E3062,528,2008,0
E3687,725,1721,1
E5054,2336,1478,0
E3324,1812,996,0
E6830,1199,1795,0
E1283,1333,495,1
E9172,225,360,0
E6113,1957,2217,1
E3409,2245,928,0
E6580,198,415,0
E2618,2195,2538,1
E853,945,550,1
E1994,26,31,1
E8371,849,2235,0
E301,2047,604,1
E2684,2032,434,0
E5210,1760,954,0
E5957,1422,2186,1
E4334,2471,91,1
E5360,267,1155,0
E4122,579,2572,1
E5420,816,2461,0
E9196,1056,2273,1
E9733,1547,2011,1
E7260,1369,1436,0
E2481,2687,1373,0
E8844,959,585,0
E10020,893,831,0
E6401,363,1005,1
E5963,216,1344,1
E9133,2062,2588,1
E9996,2299,822,0
E5400,682,1977,0
E6885,377,892,0
E9462,849,2707,1
E7182,942,2377,1
E4388,1488,1176,1
E7915,287,2004,1
E1131,1517,1236,1
E2895,28,134,0
E2049,1205,1918,1
E10361,1348,155,0
E2577,1894,1670,0
E9687,2521,472,1
E8290,282,1742,1
E9895,1519,1920,0
E6038,2336,665,0
E1588,169,469,0
E2455,73,1857,1
E4348,1717,1659,0
E10271,347,2676,0
E7476,494,546,1
E5294,1447,377,0
E9454,77,797,0
E4719,1924,2043,1
E10570,2525,2380,0
E4144,1924,1072,1
E7757,1877,260,1
E619,2175,935,1
E9485,1281,1470,1
E7576,204,2019,0
E2440,1181,548,1
E8823,105,813,0
E9416,1827,2230,1
E4549,2362,1965,0
E6181,2432,2155,1
E172,1668,687,1
E6402,296,1357,0
E6411,118,1434,0
E2464,2384,791,1
E8365,2378,1273,1
E7356,2694,2606,0
E2132,1547,1900,1
E4909,1031,1467,0
E9072,1864,781,0
E9644,467,979,1
E6311,116,2514,0
E1844,2704,933,1
E7419,1776,464,1
E9887,1807,1711,1
E8191,2164,482,0
E4845,2593,1146,1
E10027,1359,5,1
E4527,2134,608,0
E9994,917,1113,0
E5417,1836,269,0
E9884,1626,2572,0
E2956,2371,814,1
E3265,2450,756,1
E10009,2076,2502,0
E9217,469,2630,1
E6997,238,2271,1
E306,885,2325,0
E4566,674,251,0
E2726,232,893,0
E4393,896,942,0
E661,1243,2084,0
E9473,1373,2532,0
E2519,2232,980,1
E10216,1529,1466,0
E484,1791,2496,0
E10399,1989,823,0
E6008,1604,1400,1
E8717,1092,1451,0
E1502,1164,831,0
E2085,192,1720,1
E646,1410,448,0
E7628,2138,1184,1
E9781,1662,2359,0
E1339,1495,2324,1
E1238,1952,1722,1
E8132,2159,1669,0
E6336,1660,1556,0
E6284,2212,2262,1
E1151,1398,1450,0
E51,1098,1413,1
E3832,1470,727,0
E8848,1388,152,1
E9550,2074,2552,0
E3774,495,27,0
E1317,1610,233,0
E4564,2505,133,0
E7986,584,322,0
E7121,2695,721,1
E1929,2589,1440,0
E1549,1081,23,0
E329,2016,26,0
E2626,353,1920,0
E383,1404,1171,0
E2430,1703,1192,1
E3741,354,916,1
E7918,1844,157,1
E6022,255,1430,0
E2680,249,343,0
E9038,48,1549,0
E8780,323,255,0
E7014,1982,1822,0
E5880,826,1452,0
E7428,1067,278,1
E6198,2503,296,0
E5787,886,1343,0
E6357,2028,650,0
E6872,995,809,0
E1214,1130,1422,0
E9463,2541,2287,0
E2400,1308,1418,1
E7071,1507,1654,0
E5918,1493,341,1
E8861,2114,1119,1
E4083,1437,2394,0
E3003,122,1193,1
E1464,2338,1524,1
E2805,1710,1215,1
E5738,690,1330,1
E3678,397,2308,0
E8024,2297,1214,0
E150,2491,291,1
E9340,2343,775,0
E5388,19,2608,0
E6628,485,1053,0
E4662,2236,395,0
E5889,2658,1452,1
E10647,110,1710,0
E10771,734,1441,0
E7229,1819,2092,1
E9850,1944,2310,0
E5231,1464,1064,1
E3660,828,1342,1
E10411,2403,1256,0
E5382,1476,1073,1
E8170,1527,1910,0
E2939,16,1712,0
E9299,396,152,1
E5171,1547,1214,1
E7505,141,989,0
E10336,2638,53,0
E16,913,298,1
E7448,406,29,1
E2839,1698,1651,1
E5312,2203,673,1
E5346,2211,703,0
E3056,1722,381,0
E7727,2151,2345,0
E9820,2184,750,0
E10389,2169,2205,0
E10041,1651,530,1
E7134,555,869,1
E5199,252,136,1
E5734,2382,1928,1
E1415,508,1693,0
E4709,532,1554,0
E9528,539,20,1
E2768,134,1475,0
E499,324,1247,1
E9556,672,183,0
E10709,596,1969,0
E6006,2387,2162,0
E8714,1325,872,1
E5759,2121,2064,1
E660,227,566,1
E7409,255,2001,0
E4497,2069,1589,0
E9087,1474,911,0
E3176,971,2383,1
E1108,1479,1156,0
E7308,2450,1387,1
E7455,2030,2160,1
E754,2119,705,0
E4515,1789,268,0
E7795,1383,772,1
E1617,1829,2346,0
E9415,542,1760,0
E4277,437,503,0
E10615,354,2068,1
E8433,2189,1683,0
E902,1853,1610,0
E7521,1066,769,0
E481,11,2435,0
E6016,680,2699,1
E5575,2254,1076,0
E8319,465,1831,1
E7169,1164,1458,0
E909,940,794,1
E1951,2516,2097,1
E10274,354,1353,1
E5936,1039,360,0
E7759,2205,768,0
E1579,1659,747,0
E781,2638,2146,0
E3738,1539,2412,0
E10237,828,2569,1
E4,1912,1067,0
E9034,903,579,1
E6704,1383,655,1
E2413,2345,1932,0
E541,309,1419,1
E2438,1013,2158,1
E7453,1294,247,1
E4135,729,322,1
E3417,545,868,0
E4387,1139,2689,0
E1568,1594,21,1
E526,1388,1721,1
E2916,2032,96,1
E1298,828,1745,1
E664,697,107,1
E6542,2509,9,0
E4121,2707,1405,0
E1191,252,1580,1
E7928,1315,1551,0
E2924,2625,1814,0
E7357,1294,2052,1
E5935,1957,2417,0
E6728,1924,309,0
E6562,671,2375,1
E183,2446,1896,1
E8593,1275,957,0
E7249,1748,15,0
E3591,2122,2556,0
E9713,1989,1271,0
E9346,1102,1614,0
E5042,1614,1953,0
E5803,243,963,0
E5829,2544,2509,1
E4010,947,1756,1
E2358,158,2072,1
E10146,1631,723,1
E5701,2176,1344,0
E9931,1409,2317,1
E4368,57,2254,1
E2238,1246,1861,1
E10666,1653,1614,0
E7845,1846,2212,1
E5445,311,241,1
E7626,343,42,0
E5847,975,1844,1
E9729,2209,2084,1
E10201,791,2584,0
E1896,690,2497,0
E10764,1032,956,0
E7846,1224,2608,0
E7498,1967,2288,1
E9336,971,1300,0
E2103,2268,867,0
E9692,1659,2131,0
E10344,1459,1795,1
E9553,1356,2273,0
E7135,381,351,1
E10262,2032,143,1
E9145,127,290,1
E6348,2450,591,1
E2113,598,227,1
E4617,1150,1658,1
E8073,1042,2599,1
E3039,1351,633,0
E602,1665,510,0
E10809,2559,1568,1
E5039,309,1197,1
E6385,1640,764,1
E4452,954,660,0
E3000,1788,1173,0
E7905,149,2513,0
E9745,358,151,0
E6676,941,970,1
E1755,2205,1220,0
E4774,2615,1094,0
E5300,122,346,1
E8838,1360,2346,1
E1116,2124,40,0
E9542,1612,2160,0
E9235,1572,98,0
E2949,1701,2079,0
E8150,1272,1960,0
E9951,209,2317,1
E3905,2196,248,0
E789,1669,672,1
E7064,644,1179,0
E5774,1322,1593,0
E1671,68,1531,1
E6019,2019,2366,1
E1567,1647,238,1
E10713,945,1104,1
E5909,2166,1494,1
E8855,2202,430,0
E4001,1819,796,1
E6871,444,1602,1
E2043,2014,2075,1
E2001,1535,1050,0
E4722,316,1984,0
E116,790,116,1
E9686,798,2560,0
E9662,1824,1745,0
E6034,2268,1432,0
E2923,2435,1361,0
E165,434,185,0
E5348,760,2046,0
E7663,2384,1524,1
E7855,2078,1897,1
E205,548,1126,1
E10733,2110,2133,0
E794,116,2121,0
E7414,1517,1405,1
E9599,2614,2059,1
E7443,1422,1811,0
E4479,1797,1245,0
E7350,1724,712,1
E2157,1855,261,1
E7830,263,1249,0
E10288,1168,1691,0
E10530,236,2632,0
E7067,871,2390,0
E1989,2609,1861,1
E8250,185,164,0
E4016,1731,1865,0
E4613,1335,322,0
E1513,164,1788,1
E7719,396,515,0
E377,2348,1871,0
E7667,1544,2163,1
E4871,1959,771,0
E1544,1748,481,0
E2832,1935,535,0
E5494,895,881,0
E9155,1494,2025,0
E7769,1830,241,0
E1839,935,2099,0
E9865,354,1732,1
E2596,1043,1107,0
E6790,621,934,1
E7174,2004,1061,0
E3972,819,803,1
E1829,1603,1560,1
E10123,2251,498,0
E3146,226,1988,1
E6211,1640,2271,1
E672,577,953,0
E6251,2127,1210,0
E5454,1645,1566,0
E2193,2446,1837,1
E4911,2099,1264,1
E3203,1243,1713,0
E10511,1308,920,1
E5025,2188,2645,0
E7802,1249,633,0
E6132,2260,645,1
E7280,2424,2218,0
E768,2159,2020,1
E1508,90,827,1
E1845,946,1047,1
E3467,102,155,0
E4242,1952,2143,1
E3826,597,1563,0
E6241,2627,1440,0
E5083,1018,2505,0
E10212,2086,1295,0
E7351,354,60,1
E1704,1885,1395,0
E1488,2587,1235,1
E4114,1055,2180,1
E618,1649,209,0
E2721,2013,508,1
E10793,2214,2647,1
E638,2464,369,1
E2192,483,2512,1
E7078,109,1394,0
E1351,1800,178,1
E4565,463,1173,0
E9315,757,1277,1
E2666,2086,1924,0
E5550,252,1612,1
E10248,897,228,1
E3152,2092,762,1
E4594,1002,2318,1
E8251,673,967,0
E5233,1621,2705,1
E9496,633,387,0
E727,680,1582,1
E3057,2458,2243,1
E4762,1273,2204,0
E4733,208,978,0
E5308,1710,2699,0
E9419,918,597,0
E3680,1369,737,1
E445,937,2304,0
E7119,162,2133,1
E1712,60,1995,0
E6223,1917,1533,0
E7418,661,529,1
E8500,354,2445,1
E4667,920,786,0
E2675,2283,145,0
E7910,238,255,0
E9147,1693,1706,0
E6277,1892,324,1
E384,682,2558,0
E10675,2476,940,0
E1424,2032,2697,1
E225,1568,1393,1
E10544,2156,1774,0
E10394,1531,620,1
E9575,179,65,0
E6639,1425,2229,1
E3082,1017,2355,0
E5410,2156,2698,0
E8375,2450,1871,1
E6688,1714,719,0
E6236,2657,273,1
E1923,1605,2393,0
E591,1952,1177,1
E8005,424,699,1
E3508,1728,2378,0
E4625,1047,215,0
E6281,2440,973,0
E9383,1598,475,1
E954,1744,333,0
E7644,216,311,0
E5071,510,256,0
E4128,2118,1671,0
E6475,1807,171,1
E10167,441,549,0
E4236,133,1215,1
E3188,160,714,1
E9396,2312,2506,1
E4074,1317,1964,0
E4590,354,451,1
E7485,1565,2308,0
E9805,164,1680,1
E1789,1477,2474,1
E8928,346,686,0
E5862,2032,2484,1
E523,2124,1551,0
E7365,1800,2117,1
E1881,1168,1142,1
E3898,1131,2203,0
E193,994,731,0
E4455,1605,594,0
E4227,313,2664,0
E2897,1585,505,0
E9100,1459,1713,1
E4246,1834,2070,0
E3626,1533,2701,0
E5843,2248,23,1
E8392,756,818,0
E4853,293,425,1
E7894,598,1199,1
E8949,808,771,0
E4831,1685,415,1
E10841,211,2165,0
E8832,1547,1603,1
E6435,467,1243,0
E7812,2319,1498,1
E3257,1478,229,1
E4365,854,169,0
E9527,1179,2352,0
E7181,568,85,0
E2710,1705,1931,0
E9377,1135,1525,0
E7810,2406,1330,1
E840,1610,823,0
E712,1819,159,1
E3784,2430,1069,1
E6104,935,989,1
E10122,1926,289,1
E4631,11,2304,1
E10118,1026,251,0
E1546,1163,384,0
E4253,2089,743,0
E8157,1763,1937,0
E2165,1332,1592,0
E7902,2450,927,1
E6222,2266,870,0
E5268,2062,2665,1
E9984,506,2526,0
E6682,1841,692,0
E4540,1351,2166,0
E10247,512,75,0
E9125,2689,860,1
E7353,259,490,1
E2105,1189,1564,1
E2408,398,345,1
E8990,751,578,1
E7331,2016,539,1
E8987,518,2082,0
E6208,1476,1112,1
E6648,363,2156,1
E4159,607,2258,1
E8171,2041,268,0
E4030,2150,1047,1
E8962,2617,687,0
E8313,1824,2213,0
E8263,1790,65,1
E459,1481,1967,1
E4926,1452,1510,1
E280,1383,1808,1
E2074,52,2025,0
E9590,2040,264,0
E1011,1063,1062,1
E824,1143,1520,0
E10767,1486,2651,1
E9742,601,1864,1
E6237,385,326,1
E10099,2357,1629,0
E7095,26,1585,0
E6707,2503,1892,0
E5639,2486,1884,1
E5364,892,120,0
E6266,202,925,0
E8960,1698,2189,1
E5577,2225,1699,1
E1772,1840,135,1
E9251,1088,1868,1
E4979,1969,870,0
E10297,937,459,0
E9656,354,2214,1
E8249,1218,2292,1
E8055,1388,366,1
E5079,7,1017,0
E7861,2322,2233,0
E4901,209,1747,1
E5122,1967,2654,1
E9024,1669,343,0
E7850,851,380,1
E7636,1521,344,0
E1199,354,1623,1
E4934,302,269,1
E9875,764,69,0
E10833,146,1936,1
E9963,1998,431,1
E7287,2127,1643,1
E2770,1836,687,0
E10245,2551,2100,1
E9763,839,3,0
E4950,1136,2059,1
E7397,666,103,0
E10604,1724,2173,0
E9643,2658,1510,1
E7699,796,1174,0
E5141,1370,1596,1
E3881,657,473,0
E8012,1372,135,0
E764,1642,1577,0
E4023,1458,2575,1
E8105,41,1274,0
E5477,980,2401,0
E1728,1858,900,0
E4469,1032,1022,0
E599,1719,603,1
E2187,2143,2468,0
E5468,2615,333,0
E8498,2485,2529,0
E8993,411,254,0
E9791,391,337,0
E9923,1075,20,0
E8016,275,389,1
E370,479,305,0
E2927,682,2346,0
E966,1383,1711,1
E7293,1256,2406,0
E2142,1282,164,0
E2370,1730,2341,0
E1713,560,1854,0
E121,1955,813,1
E1342,354,2434,1
E3791,999,2202,0
E9094,1053,2456,0
E7104,1685,87,1
E7084,1819,1962,1
E3491,2591,2706,1
E4111,1467,826,1
E3156,255,142,0
E6298,2286,1339,1
E3175,482,953,0
E4921,183,2423,0
E3410,1013,717,1
E3423,1857,1613,0
E6657,39,155,1
E1535,1589,2292,1
E5100,1522,653,0
E1472,2446,2706,1
E1270,1013,1408,1
E9140,2658,2124,1
E1825,2609,1908,0
E8753,956,1762,1
E3228,1227,379,0
E10496,1326,170,1
E10715,91,2679,0
E7921,741,634,0
E3931,1029,1698,0
E3540,1332,2667,0
E7225,1361,619,0
E2385,354,286,1
E2630,1568,1844,1
E414,2001,2238,0
E1742,1509,1822,0
E4311,1917,900,1
E1605,2101,660,0
E10113,2450,836,1
E6340,243,1688,0
E135,604,27,0
E1801,2099,1752,1
E10456,1833,1240,0
E6504,2047,702,1
E361,793,383,0
E136,2304,1869,1
E624,162,18,1
E10325,2277,2136,0
E4600,2537,1005,1
E3939,1806,742,0
E4738,1906,2482,0
E5661,1481,47,1
E9817,152,2210,1
E5943,1353,1490,1
E879,884,1081,1
E1656,2061,54,1
E3535,1910,205,1
E1445,58,2544,0
E4265,127,1846,0
E1064,869,507,0
E6769,145,2587,0
E4316,1457,26,0
E1048,343,2129,0
E10569,247,2087,0
E4700,1762,2196,1
E2183,1875,1916,0
E6099,1137,9,0
E1239,893,1219,1
E838,1204,2246,1
E3429,717,2594,0
E2425,500,600,1
E4794,204,2528,1
E3572,2248,1830,1
E7736,2239,419,1
E3952,510,2301,1
E4604,383,1891,1
E3236,1458,223,1
E2704,2265,1936,1
E1495,2506,104,1
E6069,549,2111,1
E3349,199,2664,0
E8262,2246,464,0
E2506,826,2591,0
E5345,1575,2653,0
E3562,233,1618,0
E5604,749,973,1
E2706,831,1578,0
E7346,24,2240,0
E5615,2169,2560,1
E6341,150,146,0
E5200,1331,258,0
E1986,1756,1561,0
E3428,2455,1046,0
E6941,2617,248,1
E4878,202,1162,0
E2329,2016,1777,0
E9174,788,1297,0
E1701,1788,1068,1
E8627,2104,1399,0
E10309,1954,419,1
E9863,968,1994,0
E5116,801,2075,0
E5714,2440,1667,0
E9005,2448,2350,0
E9534,1608,1651,0
E4683,1083,2279,1
E9469,354,2042,1
E8465,1025,64,1
E5651,1056,2617,1
E9171,189,1945,0
E4792,2067,2273,0
E9860,2112,472,1
E2964,2243,834,0
E7288,734,1722,1
E2246,1611,1161,1
E8113,1326,2190,0
E10762,2606,678,1
E9741,1005,828,0
E9545,1122,1286,1
E4008,1029,1403,0
E4681,989,1154,1
E9037,1747,1107,0
E851,1547,1311,1
E6194,825,357,0
E2600,668,280,1
E6894,1685,1387,1
E4752,1685,1675,1
E2155,1255,1868,0
E255,1207,2240,0
E6186,1448,2290,1
E3054,1730,1988,0
E3,931,2123,1
E9882,2411,1750,1
E6528,1281,2572,1
E8766,2268,513,0
E2299,1,1458,0
E3415,1546,371,1
E434,2344,763,0
E5595,2447,1926,0
E6944,2446,2561,1
E4937,759,2055,0
E6796,1211,1163,0
E7775,122,232,0
E636,638,99,0
E10634,1791,603,1
E8200,2176,534,0
E7627,1309,1144,0
E2988,2061,1916,1
E8736,7,1101,1
E2120,1373,1277,0
E2545,1748,1455,0
E4345,136,566,0
E8719,1207,2460,0
E3060,2036,1531,0
E4063,1244,2364,1
E6669,1685,1161,1
E1500,1278,740,1
E5160,2291,86,0
E4413,1555,2505,0
E9029,1161,305,0
E4616,59,1478,0
E8947,1103,1644,0
E5448,249,91,0
E8715,1056,1688,1
E2836,382,692,0
E1889,1281,506,1
E3513,897,1689,1
E3273,188,2375,0
E8783,449,89,1
E10109,486,2632,0
E3050,1308,2331,1
E565,1756,2202,1
E1205,209,1157,1
E782,474,2433,0
E400,564,1464,0
E9048,540,1136,0
E850,2242,2340,0
E4698,1267,1233,0
E2541,617,1627,1
E2690,1399,2522,1
E10755,603,2434,0
E6156,1685,516,1
E5358,1838,2293,0
E7139,2655,2200,0
E6863,1894,1439,1
E5692,774,1101,0
E2970,846,1401,1
E6726,1903,889,1
E6910,687,2309,1
E9305,1388,1092,1
E5057,2107,2567,1
E3802,1102,1223,1
E8513,2316,1857,0
E3975,1924,1257,1
E2712,2238,1502,1
E7029,556,1173,1
E3462,1050,1793,0
E5216,1556,1087,0
E4902,1625,1706,0
E9115,637,1570,1
E4819,692,2395,1
E2483,1564,2500,1
E2225,286,416,0
E4974,354,1459,1
E8837,363,1495,1
E5606,2206,580,1
E8336,749,1198,1
E4559,1465,859,0
E2571,2314,1015,0
E4942,2032,718,1
E9126,2546,496,1
E9238,1313,822,1
E3202,874,2653,0
E652,1394,1343,0
E5966,2384,393,1
E9300,1472,2395,0
E6200,2253,247,1
E369,587,2077,1
E1112,2057,1849,0
E5453,1383,1166,1
E4860,2475,194,1
E5609,2384,2343,1
E4729,761,1400,0
E3021,1714,917,0
E10533,1582,2525,0
E5195,1033,119,1
E2384,2313,219,1
E8867,2456,56,1
E7966,1772,742,0
E8320,119,1690,1
E3022,1765,2425,0
E9645,663,1015,1
E4714,1872,537,1
E6729,1903,445,0
E1409,2607,1430,0
E4749,2294,840,1
E2453,813,877,0
E7026,1377,1142,0
E631,253,1606,0
E9988,2432,1198,1
E2040,641,2064,1
E4234,270,1082,0
E3627,2030,1573,1
E5893,1919,2514,1
E2557,1975,2241,1
E6003,1087,118,0
E5721,230,587,0
E9799,3,1366,0
E2673,2406,2102,1
E10617,1159,1136,1
E1095,1484,393,1
E3505,1268,1540,1
E4525,2071,2289,1
E7843,1952,1034,1
E1190,1230,2284,1
E3485,1224,215,1
E10724,2397,12,0
E1180,314,929,1
E5490,1025,1653,1
E951,1318,596,0
E2306,692,301,1
E2457,783,205,1
E7659,449,1311,1
E4377,548,67,1
E7787,636,2374,0
E5569,2313,1583,0
E119,25,1995,1
E7836,2156,2147,0
E8078,2520,2569,0
E10148,972,938,0
E3266,226,703,1
E2149,2624,1035,0
E9669,2518,494,0
E4610,821,376,1
E2900,900,2447,0
E7369,553,2063,0
E4349,734,2077,1
E9658,2239,110,1
E8327,2260,1258,1
E4273,2669,2418,1
E2222,39,2606,1
E9296,1281,157,1
E10849,2032,196,1
E9226,2546,2113,1
E2774,1624,429,0
E1810,748,1260,1
E5422,1435,2407,0
E2622,2507,2679,1
E8794,726,201,1
E5169,2560,2336,1
E6109,2513,1690,1
E5698,1240,312,0
E2053,1123,2271,0
E5114,494,1710,1
E8277,1598,1725,1
E9207,2582,2328,0
E6947,1914,22,1
E3970,1122,2032,1
E5151,1643,1090,0
E151,1142,2383,0
E3023,1574,136,1
E8914,1871,1924,0
E8761,513,1363,1
E7301,51,2175,0
E9757,997,2037,0
E4275,1946,2660,0
E145,17,234,0
E2758,1580,2461,0
E10582,1091,2687,1
E273,806,1741,0
E1874,2379,2630,0
E5473,1956,1352,1
E988,1547,375,1
E744,1248,2100,0
E3762,363,702,1
E6021,2258,2114,0
E3084,956,431,1
E8751,2026,2229,0
E7366,2557,2640,0
E8131,1270,1927,0
E9918,331,2641,1
E7844,972,866,1
E1591,2659,1013,0
E1466,275,2320,1
E3244,80,1177,1
E4635,2652,868,1
E5317,267,739,0
E4465,2699,2127,0
E9750,2510,889,0
E7534,2222,2131,0
E6893,459,288,1
E2661,1863,89,0
E7051,1295,410,1
E2662,1722,1366,0
E7003,182,574,0
E5244,1498,307,1
E6110,296,1216,0
E7041,1380,2430,1
E3683,2611,2543,1
E10393,1004,576,1
E8811,2334,1707,0
E2433,2566,2244,0
E8470,2476,946,0
E3830,1664,314,0
E1021,2335,609,1
E10503,1365,850,0
E8368,354,1759,1
E5556,2113,276,0
E6317,381,1242,1
E4457,686,2319,0
E6964,1439,2142,0
E5332,572,654,1
E6589,2647,1445,1
E7232,1014,1873,0
E5654,2143,2531,1
E8369,640,2363,1
E4346,979,400,1
E6005,2153,396,1
E9123,695,554,0
E6903,1218,1221,0
E3913,1503,451,1
E9548,173,822,0
E1313,1090,579,0
E257,1673,636,1
E2997,1858,226,0
E2332,1800,381,1
E6193,459,487,1
E3316,1004,1427,0
E9504,1819,542,1
E9888,2465,1085,0
E8388,2102,362,0
E2785,44,2660,0
E8631,1523,462,0
E7178,774,1595,0
E6731,1149,1153,0
E5259,975,445,1
E1381,2317,1652,0
E856,798,1176,1
E10151,40,369,0
E7942,1485,524,0
E1480,39,238,1
E6369,1685,2430,1
E5735,1913,258,1
E6844,2406,814,0
E6656,715,1705,0
E6467,243,530,0
E2952,826,492,1
E3795,2591,589,1
E7932,1648,679,0
E8416,1706,1022,0
E203,2357,1262,1
E9868,570,2333,0
E7610,947,1152,1
E6389,354,237,1
E2782,2405,1801,0
E8647,100,2429,0
E9318,2658,1495,1
E1169,2238,1047,1
E9386,2135,396,1
E2905,2609,2487,0
E9873,2669,2231,0
E10021,68,1113,1
E2077,1731,192,1
E5527,1666,2210,1
E7037,2244,449,0
E9423,1775,1085,0
E4638,2445,2199,0
E8135,1036,205,1
E1266,590,3,0
E4800,1459,1293,1
E5081,591,2521,0
E4657,2510,2236,0
E865,2269,1544,1
E3412,613,1798,1
E4997,1122,1578,1
E9835,2265,2633,0
E9006,1372,512,0
E9204,2446,538,1
E5320,1839,1006,1
E5782,1469,1224,0
E10106,1324,240,0
E2379,1311,1900,1
E1087,724,2673,1
E2079,711,1134,0
E10788,774,2682,1
E3663,421,910,0
E3258,1751,148,0
E131,1216,1792,0
E421,1172,1427,0
E1607,1080,1281,0
E6375,200,2085,0
E1200,2256,1070,1
E4305,392,746,1
E1757,1351,2295,0
E107,568,2589,0
E1649,2133,1242,0
E3987,214,1250,0
E63,1299,1860,1
E7175,2537,1949,1
E1778,1872,2406,0
E2578,72,1996,1
E3038,1004,1327,1
E464,43,437,0
E4182,1847,1906,1
E5442,1011,1532,0
E3644,1651,1438,0
E5012,1417,1549,0
E1621,1572,1938,0
E4477,1687,1515,0
E3345,444,373,1
E616,1222,266,0
E1062,74,421,1
E715,1488,2598,1
E251,354,164,1
E3270,2121,1011,0
E10429,2335,467,1
E5534,1025,11,0
E3450,2080,1959,1
E9698,2279,1545,1
E5842,82,1365,0
E6078,1013,2400,1
E8244,1803,224,0
E848,1819,266,1
E6028,1035,1583,1
E6736,849,740,0
E5548,1481,789,1
E962,1913,714,0
E10213,537,864,0
E6907,397,2574,1
E9649,1772,1951,1
E8917,596,142,1
E8401,2384,1502,1
E5916,381,1094,1
E5574,1097,1392,0
E8456,1685,1986,1
E2871,178,2046,1
E2061,248,1633,0
E7065,2450,2493,1
E1358,1422,2620,1
E3378,3,2179,1
E9501,2197,33,1
E10124,1942,255,0
E6874,2375,2541,1
