id,to,from,label
E9147,1795,679,0
E1071,3011,1328,0
E157,58,3160,1
E4612,2560,1730,1
E8999,1343,782,0
E120,692,125,0
E6051,3058,685,0
E6724,689,2334,0
E7617,2609,253,1
E5373,2985,3190,1
E1913,502,2944,0
E7780,2151,1340,1
E6435,2690,778,0
E9313,655,290,0
E9075,2503,1965,0
E1610,1583,1457,0
E2503,2830,2308,1
E7930,2561,740,0
E5916,1037,2985,0
E3784,285,602,1
E9370,3232,3045,0
E4172,2012,505,1
E8422,1824,2477,0
E5803,258,3124,0
E239,1802,1802,1
E5339,2510,2136,0
E896,951,2826,0
E6363,2103,2972,0
E1285,2237,1522,0
E5377,2109,1017,0
E7696,761,1654,1
E5764,1024,808,0
E4695,1423,713,0
E6542,643,1514,1
E6302,2946,26,0
E1268,2798,2291,1
E758,1330,3275,0
E3792,2368,1924,1
E1529,983,2284,1
E1166,2163,2552,0
E7792,1392,615,0
E6548,1178,3263,1
E8194,3070,997,0
E7555,501,2954,0
E7447,1457,3007,1
E5327,473,3251,0
E8706,1635,112,1
E5876,233,1136,0
E3842,2224,1153,0
E8456,1596,145,0
E9028,2498,842,1
E3817,524,2814,0
E6377,563,2062,1
E241,1017,2540,0
E674,2967,3237,0
E8830,2743,2236,0
E6303,3117,2430,1
E6115,1769,3225,0
E6622,3171,16,1
E4179,595,47,0
E2346,1039,2085,0
E387,2125,2419,0
E8640,47,3174,1
E7233,1682,2643,1
E1975,1655,2713,0
E3931,1057,709,1
E149,1566,333,0
E6398,780,1972,1
E8816,1496,1003,0
E1791,2170,1510,0
E632,394,1930,1
E6506,1085,483,0
E5141,1222,732,1
E4706,1231,1419,1
E3834,899,2778,1
E7384,1429,711,0
E3114,1493,2000,0
E7796,3280,3053,1
E7318,1423,2950,0
E9294,2420,1877,1
E5224,1268,2731,0
E3158,908,757,1
E3584,1063,2645,0
E8198,272,1568,0
E2203,2316,558,1
E7957,2241,438,1
E170,982,1331,0
E2724,2344,846,1
E5685,774,173,0
E2171,1319,2019,1
E3541,489,2050,0
E1349,1538,1986,0
E4114,1986,2471,1
E3121,558,1983,0
E1377,2903,1530,1
E6573,3131,448,1
E4298,2356,490,0
E5394,1781,1561,0
E4249,1009,619,0
E7380,2209,2598,0
E1470,1788,1179,0
E7519,1307,399,0
E8672,516,825,1
E3156,3223,704,0
E6251,1233,203,0
E4415,2586,1167,0
E5605,804,180,1
E559,18,3005,0
E1143,3006,1170,1
E9230,3283,1746,1
E8616,1061,2442,0
E943,58,712,1
E3052,1876,3235,1
E702,1509,2976,0
E9256,1767,1334,0
E7870,2761,4,0
E7248,1445,1133,0
E6135,378,3252,0
E1269,1815,2018,1
E8603,1093,2430,0
E2722,2910,2910,1
E3739,2578,1947,1
E5249,2986,1085,1
E9301,779,2470,1
E4740,2731,3170,0
E386,2110,3307,1
E405,2400,1427,0
E1390,866,280,0
E6517,416,430,0
E3144,1695,1443,1
E299,2773,2240,1
E1818,1870,1974,1
E6717,1494,2571,0
E7650,558,936,0
E4851,1413,1502,1
E5946,3181,13,0
E5328,643,1006,1
E460,1787,1898,1
E1442,86,2946,0
E7070,2280,3226,0
E8887,1244,1584,0
E5887,749,2150,1
E9278,59,1023,0
E364,461,3234,1
E8106,3292,2597,0
E659,2671,3051,1
E2906,551,2281,1
E7369,2867,578,0
E4071,2098,253,0
E4059,1955,1591,0
E5110,2862,36,0
E9172,460,180,1
E8142,48,3308,1
E8037,2907,2907,1
E2222,1617,450,1
E3194,304,635,0
E8895,624,2148,0
E1386,2130,106,1
E3463,1514,2124,1
E1561,2078,1969,1
E6619,2289,2861,1
E1958,1381,1078,1
E5959,2591,910,1
E7186,2836,312,0
E6569,2268,426,1
E2751,392,2836,0
E2839,752,1490,1
E2853,1077,1278,0
E4103,354,768,1
E4553,437,2603,1
E87,1310,2159,0
E6464,3074,1637,0
E6293,1927,2294,0
E7284,227,227,1
E1735,450,1333,0
E6617,1746,78,1
E8409,1660,846,1
E4093,3021,870,0
E9133,1657,199,0
E4517,2601,2320,0
E8155,2419,346,0
E447,1845,1806,1
E4937,476,1605,1
E8063,948,56,1
E1165,404,673,0
E140,1063,900,1
E1885,1249,549,1
E8169,2546,2175,0
E1418,1559,2895,1
E3427,1488,1101,1
E9211,683,2001,1
E7072,2592,301,1
E7987,1657,2146,1
E9345,1965,1924,0
E5045,792,1072,0
E2078,2739,2899,0
E5922,30,1124,1
E669,874,146,0
E111,3,740,0
E2691,2803,1434,1
E2806,1206,1027,0
E3701,3071,2499,1
E4128,969,2658,0
E7726,1758,893,0
E5527,2147,1774,0
E8467,2760,2015,0
E3981,1510,20,0
E1029,2126,424,1
E1774,348,1055,0
E4034,820,270,0
E2262,84,1837,0
E2888,527,825,1
E1028,2949,1616,0
E5411,2606,2969,0
E7879,2525,1784,1
E1440,1603,438,0
E9185,3165,1128,1
E8267,857,1231,0
E4035,282,6,1
E3670,2237,590,0
E1363,2495,839,1
E3536,1417,1477,0
E3375,2392,2791,0
E2090,494,3079,1
E5720,2241,442,0
E8661,1411,885,0
E4750,958,2151,0
E7543,2378,770,0
E7036,2946,2207,1
E2668,2793,2064,0
E1703,2282,812,1
E8299,1965,45,1
E1130,1542,1670,0
E4154,1766,2084,1
E40,1208,2349,0
E7862,2525,1282,1
E8246,3055,1491,0
E7787,3129,443,1
E4540,78,1661,0
E3926,2998,666,0
E5086,2355,1399,0
E231,637,116,0
E5388,565,128,0
E2420,2391,1595,0
E6314,1370,727,0
E814,2313,1494,0
E8938,716,263,0
E4209,1594,1594,1
E5875,2117,74,1
E2415,1150,1911,1
E212,1924,2064,0
E5041,9,2270,1
E1877,55,691,0
E4353,2090,30,0
E5099,1518,346,0
E2924,3169,590,0
E6853,803,3066,1
E8647,3111,1175,1
E6821,1039,1418,1
E454,1937,998,1
E1464,2463,1638,0
E3715,786,2700,1
E1080,1919,1293,0
E6693,2607,599,1
E4442,2553,1894,0
E3033,858,438,0
E8540,828,2499,0
E7940,2500,3056,0
E3468,3087,2662,0
E6785,354,3000,1
E3432,1932,2205,0
E4421,2106,2442,0
E6016,1033,1940,1
E2452,1768,2386,1
E448,632,2076,0
E138,1623,2582,1
E3078,1063,2285,1
E7788,2777,2051,1
E5347,7,2498,0
E6220,453,1941,1
E6766,489,1885,0
E3315,918,2711,0
E9331,584,1692,1
E649,233,1709,1
E628,3123,711,1
E2782,856,3237,1
E3119,2453,546,0
E1908,1587,367,0
E7131,1252,3172,1
E3920,74,1190,0
E2467,564,709,0
E4778,2036,863,0
E1910,1624,2089,0
E2129,1983,1623,0
E91,250,250,1
E3576,3041,259,0
E5153,1158,1360,0
E8750,1301,2099,0
E7732,1876,804,0
E6015,2790,1918,0
E631,1611,2938,0
E3771,2825,2991,1
E7254,198,2444,1
E7763,1713,871,0
E1325,1539,2214,0
E9325,2122,1017,0
E2142,606,1443,1
E7484,2475,121,0
E8609,1402,743,1
E4108,1910,1808,0
E1887,1408,1250,0
E5284,2495,2259,0
E2321,395,749,0
E3544,1544,251,0
E2811,1112,1777,0
E3900,3146,392,0
E1190,2380,1054,1
E4018,155,395,1
E1843,609,2398,0
E837,382,1638,1
E2362,1656,2146,0
E8939,2568,418,0
E2973,2030,2030,1
E732,871,950,1
E5879,579,2824,1
E6387,1588,2732,0
E1077,212,967,0
E3472,3045,3045,1
E4385,694,2755,1
E1127,669,885,0
E4440,3055,3017,1
E5961,1538,2442,0
E3157,89,156,1
E8787,1437,2009,0
E7327,2561,915,1
E2860,2759,2645,1
E1585,2460,439,1
E4362,2481,2658,1
E8117,3194,2551,0
E1477,215,1894,0
E4601,531,1980,0
E4583,673,3179,1
E7166,62,1653,0
E2731,904,756,0
E6284,3248,2985,1
E3249,1191,2516,1
E7772,479,1294,1
E2463,2829,2825,0
E3461,2700,1667,0
E9316,691,2204,1
E3782,247,2348,1
E3787,1862,1902,0
E7589,972,836,0
E8292,1415,3057,0
E5101,2249,1307,1
E201,354,2160,1
E996,1023,2506,0
E1973,2958,2801,1
E3761,2306,1142,1
E6505,643,425,1
E1138,2609,1355,0
E8566,1990,2452,1
E203,2344,1298,0
E6769,1945,2164,0
E5106,2430,1696,0
E8457,1767,3167,1
E7408,1810,1619,1
E1906,3039,1840,1
E608,1298,2620,1
E4660,2933,2933,1
E4733,793,2800,0
E5848,498,157,0
E512,2105,1399,0
E8265,1686,1510,0
E1095,859,2185,1
E6808,453,283,0
E1726,2543,2514,1
E2265,504,2958,1
E1251,139,594,0
E1994,307,2882,1
E7024,1591,2363,0
E1855,150,69,1
E2086,890,498,1
E2402,3240,2322,1
E6735,345,1145,0
E4160,3055,1568,1
E8753,2279,68,0
E3124,2164,2898,0
E2399,1957,3032,0
E7486,1935,302,0
E3252,2598,3136,1
E2392,3144,2796,0
E7251,515,59,1
E242,307,3186,1
E4691,971,2138,1
E8878,2981,1933,0
E2343,442,309,1
E2333,463,2712,0
E6439,740,1988,1
E7322,1046,2071,0
E3379,1196,180,1
E5299,832,2337,0
E1659,2228,575,0
E7205,2918,700,0
E6122,731,1166,0
E1031,1121,2798,0
E7400,148,899,1
E1645,2605,228,1
E1449,191,3161,1
E6310,2829,1612,0
E2836,2495,2327,1
E5497,2745,3286,1
E9091,1617,1075,1
E6849,531,137,1
E5853,2920,1254,0
E5451,1963,3230,0
E315,2564,1791,0
E4942,3048,3215,1
E793,1282,1049,0
E7636,2654,2824,0
E127,1607,696,1
E1672,764,2098,1
E4801,1245,429,0
E959,1751,2015,0
E3652,2293,1811,1
E8337,1753,3203,1
E6105,697,1530,1
E4962,2237,1064,0
E3597,752,1922,1
E6842,1242,224,0
E3235,2482,3290,1
E3571,781,1580,0
E4299,3121,2979,0
E3423,774,2669,0
E4633,634,930,1
E9410,2490,2304,1
E8464,1918,1509,0
E6872,1199,6,0
E6065,2324,2067,0
E8949,2971,3143,0
E1378,2541,385,0
E3093,2958,1807,1
E8941,916,1660,0
E8494,226,1242,1
E7437,210,2274,0
E5533,2727,2536,1
E6915,2236,2108,0
E2052,2598,969,1
E8319,1283,381,1
E2085,2226,667,1
E7402,2935,689,0
E7968,2207,2021,0
E4151,2773,3121,1
E6997,1460,1954,0
E341,1067,750,0
E6958,843,1587,1
E2286,2733,1438,0
E2332,1224,370,0
E4944,807,1810,1
E19,1025,936,1
E6171,2632,33,1
E2419,1071,2320,1
E4192,2030,862,1
E7403,2001,1992,0
E137,2523,398,0
E3918,2734,838,1
E8165,2477,2951,1
E908,2855,2533,0
E7241,2624,1689,1
E204,1112,552,1
E3589,850,1136,0
E4256,3031,338,0
E1394,1039,770,1
E3738,1625,2158,0
E9212,1119,722,0
E2167,2825,3012,1
E4237,60,240,0
E3428,1491,2860,0
E645,130,123,0
E9082,3240,597,1
E4984,2727,1585,1
E5525,1354,1254,0
E79,116,822,0
E7092,1481,557,0
E9328,2727,481,1
E5683,2872,201,0
E221,2030,1197,1
E7823,1063,839,1
E1472,1666,1240,0
E7404,1570,2691,0
E7603,414,1882,0
E2113,786,2242,1
E9358,247,2827,1
E7902,2502,2571,0
E3464,1710,200,0
E4998,25,2804,1
E725,1759,2542,1
E2590,699,3160,1
E2340,2108,801,0
E2028,683,1940,1
E1679,2507,247,0
E5265,2334,2472,1
E2124,590,972,1
E2148,1581,1008,0
E958,371,1022,1
E6986,112,356,0
E384,2610,1855,0
E6038,873,679,0
E1981,2293,753,1
E6582,3102,680,1
E2948,2495,1922,1
E3875,2609,2470,0
E7661,2540,1793,1
E9361,137,1583,1
E287,294,2287,0
E4033,975,1706,0
E8592,1412,1528,0
E6539,2598,2979,1
E6479,2850,631,0
E1688,2907,2137,0
E1581,746,1708,1
E582,3061,1628,1
E3404,1565,2828,1
E999,2714,685,0
E3351,1061,413,0
E2168,2986,1033,1
E1410,2567,2094,0
E2378,1284,1697,1
E6942,331,2858,1
E7099,2298,993,1
E5800,1790,2067,1
E8518,1812,57,0
E1897,2418,2797,1
E5399,2480,2082,0
E3090,16,1464,1
E1569,2803,2304,1
E1188,2874,2106,0
E4867,2907,2160,0
E8695,1451,1060,0
E275,1063,1226,1
E8132,2823,877,0
E4981,3073,2972,1
E3350,164,657,1
E4780,3094,602,0
E2235,1973,1952,0
E5588,1172,2935,0
E6508,1123,2852,0
E8644,706,153,0
E5137,1742,1957,0
E1678,2680,137,1
E1616,2525,2035,0
E5384,2838,2185,0
E8964,540,2944,1
E985,1903,2715,1
E6529,147,3077,1
E6926,1240,1988,0
E698,2096,2018,0
E1694,2928,194,0
E9198,894,919,0
E6318,1609,2957,0
E3420,3045,1301,1
E4602,753,2620,1
E5689,2285,2262,1
E5222,167,415,1
E8871,1612,2994,0
E7283,1220,1928,0
E3454,687,1253,1
E6334,2161,2017,0
E8152,924,123,0
E8451,2707,1571,0
E6274,1591,3040,1
E4130,2939,903,0
E3581,665,1130,0
E3522,998,2892,1
E5559,886,729,1
E6410,3101,928,1
E7426,695,2921,0
E3602,424,2452,0
E1870,2510,3078,1
E9122,438,2823,0
E2826,753,1418,1
E2312,1427,2586,1
E3965,2624,1685,1
E174,41,1972,1
E3217,1481,657,0
E3601,1394,1195,1
E8226,2873,817,1
E4017,2786,2835,0
E1025,827,709,1
E4689,2254,731,0
E8561,930,2039,0
E1996,2176,101,1
E6301,1851,2911,0
E4728,1920,2875,1
E5691,1708,972,1
E8435,159,2862,0
E313,2191,2837,1
E2544,204,330,0
E2213,245,2229,1
E3709,3217,816,1
E1381,3070,975,0
E696,3114,2662,1
E3212,1238,808,1
E477,2525,1933,1
E3815,2907,699,0
E5504,2499,1473,0
E5006,247,1605,1
E5538,2106,1257,1
E2667,300,1773,0
E1495,875,2516,1
E1140,1779,1222,0
E278,811,1812,1
E5232,192,875,0
E3881,1714,122,0
E1597,956,3092,1
E7492,1673,1473,1
E6763,1043,3114,0
E723,2844,1772,0
E8054,3012,3099,0
E7976,2421,1220,0
E7077,1436,555,1
E9342,527,1158,1
E719,1283,3150,1
E8734,2096,2408,1
E3852,813,329,1
E646,1462,1647,1
E8223,896,1914,1
E2930,2231,397,1
E7639,2510,1432,1
E7839,2688,2137,1
E4433,1350,2182,1
E1216,2202,2763,0
E9408,1145,2107,1
E3377,2290,3103,1
E397,137,1466,1
E2835,2206,2307,1
E3112,933,1588,0
E2685,1836,2990,0
E4529,2045,2226,0
E1921,2165,178,1
E6046,1446,2498,0
E5576,425,969,1
E5280,721,1542,1
E8291,492,1629,1
E226,2479,1842,1
E7855,2492,336,0
E7030,1369,770,1
E7037,402,1403,0
E5049,595,2201,0
E7311,3128,1544,0
E6725,1764,2191,0
E3118,596,1276,0
E2073,763,2782,1
E7446,413,2956,1
E8707,3270,1270,0
E2748,1107,76,1
E376,1262,394,0
E2358,694,2053,1
E3083,533,1808,1
E6197,2222,2759,0
E5611,2590,1039,0
E8298,3260,1971,1
E6638,1341,1481,0
E4297,1063,696,1
E9281,1733,774,0
E4218,215,3244,1
E2095,2149,2032,1
E2954,3196,2714,1
E3925,1940,2921,0
E1674,1280,1318,0
E9314,2556,3051,0
E8023,276,3133,0
E4489,971,1530,0
E6833,2178,2221,0
E891,1564,3269,0
E3161,2392,1473,1
E3745,3170,3139,1
E5295,1505,2600,0
E3997,2497,214,1
E6908,926,1994,0
E8682,1165,2204,0
E1385,1864,2185,1
E7871,1274,88,1
E8272,1397,3264,1
E3847,3040,2198,0
E8390,1245,2471,0
E2817,2540,2827,1
E8504,2127,2127,1
E5435,3167,2556,0
E1707,1058,81,1
E834,2016,2690,1
E3197,1710,788,1
E8086,1394,1446,0
E7424,798,1687,0
E6219,910,2003,0
E8686,590,2605,1
E2275,3055,1282,1
E2479,512,1860,1
E1317,1024,1269,0
E6177,2403,2981,1
E2023,1086,1877,1
E4614,2723,1067,1
E5976,236,1288,0
E2190,2075,2143,0
E4715,2766,2568,0
E761,1145,3095,1
E5490,2681,244,0
E1954,2397,2454,0
E1040,25,2916,1
E2460,956,2980,0
E2075,3260,1019,0
E5315,1525,3143,1
E2941,888,1021,0
E1193,1617,2976,1
E1705,1792,2385,0
E9066,1191,3179,1
E4548,779,1282,1
E8148,2680,531,1
E5693,844,2135,0
E4134,2316,4,1
E1018,1063,995,1
E6555,3142,3225,0
E4863,1078,2560,0
E5303,456,2833,1
E8751,838,1023,0
E8902,2293,311,1
E3591,240,127,0
E7347,2450,3217,0
E7185,2598,79,1
E558,749,2856,1
E6874,1749,2487,0
E6973,2863,3220,1
E6193,1513,1053,1
E1444,1058,604,1
E3606,3092,1222,0
E4541,1800,3226,0
E8994,634,106,1
E5700,2823,688,0
E603,2491,2287,1
E5484,2196,1423,1
E1531,1294,1566,1
E2472,1688,337,1
E8945,43,574,0
E1058,290,1534,1
E3696,978,474,0
E3657,1037,3298,1
E6823,145,3053,1
E1461,2110,1684,1
E8100,25,577,0
E2366,798,1432,0
E5775,2645,709,1
E7252,1625,2565,1
E4321,2293,1847,0
E2884,901,1870,0
E3210,1567,3182,1
E1594,3177,1070,1
E8046,2730,262,1
E3506,2959,1888,0
E5463,734,3216,1
E2928,579,1386,1
E1324,1063,1743,1
E6222,1672,2924,0
E8070,2294,342,1
E1501,1682,1921,1
E4742,1091,878,1
E2045,710,1752,0
E2200,1843,470,1
E1109,3285,3285,1
E8764,1554,3079,0
E1514,584,3142,1
E4741,1321,2854,1
E5947,2954,247,1
E3727,345,2114,1
E2793,2477,2115,0
E3023,3061,1658,1
E96,352,457,0
E4545,615,1377,1
E6985,2098,1696,0
E2723,1964,730,1
E8430,378,263,0
E7971,282,2354,0
E4624,2581,2581,1
E4933,303,159,0
E5816,1626,657,1
E4174,1390,519,1
E243,3122,3160,0
E4932,473,2487,1
E3335,1612,1788,0
E1323,3263,1137,0
E4759,110,1245,0
E2259,2466,1506,1
E5243,725,2311,1
E876,2863,3110,0
E23,1319,2462,1
E6751,2240,1021,0
E6704,1072,1996,1
E5253,2734,2288,0
E9146,2333,682,0
E189,2973,1328,1
E8928,671,639,0
E1786,419,2720,1
E4559,3277,1059,0
E1232,1981,3201,0
E3556,2221,1666,0
E1566,2287,817,0
E3927,1396,794,0
E2454,1607,805,1
E3130,1999,1852,1
E875,122,3199,0
E7192,897,1005,0
E3435,1545,3114,0
E714,2776,1788,0
E7719,2102,1481,0
E7142,2831,1264,1
E8392,2587,518,0
E8204,2545,1552,0
E2823,1368,844,0
E7178,1114,2126,0
E1433,1094,2644,0
E134,504,1426,1
E7075,1694,1242,0
E568,1105,2397,0
E5239,357,1880,0
E8992,1063,1039,1
E5127,211,1796,1
E5566,1024,1988,1
E3608,1863,2416,0
E8487,2955,601,1
E6974,3227,493,1
E1070,1343,1343,1
E6956,104,549,1
E2595,2560,2958,1
E2285,3240,992,0
E6322,1191,1341,1
E8431,1658,1628,1
E2228,1975,3066,1
E2686,1148,1466,1
E6091,1187,716,0
E1352,2307,88,1
E5639,217,1594,0
E2060,1748,86,1
E2174,1997,836,1
E373,3073,3206,0
E951,1463,3295,1
E6581,1788,3199,0
E6817,2187,1257,1
E6299,2672,2467,1
E6167,3127,666,0
E6903,295,25,0
E1689,2393,1821,0
E7495,1194,1424,0
E8673,853,1477,1
E1219,2830,1551,0
E2596,2413,3130,1
E5199,740,171,1
E3573,2271,512,0
E3113,3135,1077,0
E7893,886,2258,0
E6002,2899,1132,0
E2938,826,265,0
E371,928,675,1
E4572,606,723,0
E8907,3178,197,0
E2984,3084,1179,1
E1309,193,2271,0
E5548,2126,104,1
E8417,553,181,0
E164,1768,2638,1
E6589,1780,2044,1
E4083,370,2007,0
E5596,602,2,0
E2224,2326,513,1
E2729,1937,1804,1
E7960,1271,2489,1
E2290,615,2662,1
E83,1271,38,1
E1644,2356,454,0
E1718,2771,2892,1
E4835,457,547,0
E1989,128,2940,1
E5592,158,1226,0
E2255,1524,692,0
E9118,2301,3080,1
E2898,734,2138,1
E2183,2790,2639,0
E5096,3128,1519,1
E3415,177,566,0
E6955,1760,2105,0
E5052,536,2962,0
E2070,1259,1259,1
E1247,1230,2775,0
E283,1085,1225,0
E9108,629,997,1
E1293,1017,101,1
E1665,344,2220,1
E3203,245,265,1
E8803,818,873,0
E7334,1505,2926,0
E8550,1210,613,0
E5708,1321,1096,0
E1255,1972,2091,0
E4903,1307,217,0
E525,208,2709,0
E2636,180,710,0
E6847,252,3130,1
E8374,2983,1668,1
E531,676,348,0
E851,2624,1124,1
E9063,1696,2325,1
E6399,2906,2038,0
E678,2907,2954,0
E1794,2210,806,1
E9151,740,763,1
E4671,2017,194,0
E8641,1405,3160,1
E4763,2709,226,0
E1601,3071,2419,0
E3517,1064,1411,0
E515,530,2763,0
E6919,753,1840,0
E471,1539,806,1
E7160,1809,933,0
E2611,14,2107,0
E4573,148,1158,1
E1305,3049,3081,0
E4807,221,1013,0
E3331,3006,1629,1
E2175,1719,1591,1
E1660,1397,2916,0
E38,54,2186,0
E6371,176,2493,1
E4976,1,1307,0
E8773,1659,842,1
E5660,2194,109,0
E5197,3207,44,0
E7709,1788,2098,1
E1454,383,2411,1
E3839,811,528,1
E6890,2017,735,0
E8401,1710,2176,1
E3662,479,713,1
E4459,3117,2504,0
E4008,650,2779,1
E7898,826,2850,1
E3588,2018,805,1
E2564,243,191,0
E8708,1994,2221,1
E1706,286,3299,1
E1695,2047,2520,0
E253,1145,1745,1
E6559,1983,2915,0
E2546,1603,836,0
E992,1783,757,1
E6150,543,2230,0
E6252,1116,838,0
E7526,973,3093,1
E4275,411,239,0
E6778,460,2373,0
E5119,1091,294,1
E282,1328,1440,0
E1669,155,2188,1
E5751,1208,2594,0
E169,1949,2917,1
E8135,2182,1567,1
E4119,1002,3086,0
E879,2110,334,1
E8420,1311,85,1
E1970,3105,1412,1
E3545,380,2222,0
E7221,524,1004,1
E6699,2083,2187,0
E6454,1390,2303,0
E5417,350,2834,0
E7009,2361,3083,1
E8521,0,2129,0
E7929,1063,1282,1
E7476,47,1897,1
E3434,2310,819,0
E7702,208,647,0
E1753,2579,75,1
E920,2551,3192,1
E6379,1502,1479,0
E8064,314,2528,0
E2310,274,1040,0
E4306,2465,2470,0
E9237,118,452,0
E7890,713,8,0
E3923,642,3256,1
E2431,1663,505,1
E2780,935,1549,0
E7125,1529,1521,0
E9247,3005,953,0
E6446,1721,2658,1
E2845,2008,1422,1
E1868,2620,180,1
E2535,1273,2530,1
E4906,179,1226,1
E1937,2222,3290,1
E8239,2960,1961,0
E8446,2593,243,0
E6895,2935,1103,1
E3220,717,1849,0
E5671,1646,469,0
E4229,1535,1738,1
E1801,3208,314,1
E3982,699,2158,0
E6143,1353,435,0
E7374,2016,101,1
E9100,1191,2690,1
E7882,302,2586,0
E629,2009,1714,0
E7026,1870,2353,1
E4122,371,2478,1
E6381,1249,2879,1
E3813,123,2620,0
E9019,424,2879,1
E6836,7,1068,0
E7878,1732,2584,0
E6396,1478,1532,0
E8698,489,2578,0
E9125,199,1941,0
E7458,317,317,1
E7364,598,2891,1
E7624,1086,19,0
E6484,411,2412,1
E5238,2521,229,0
E1850,706,903,0
E5261,2211,391,0
E1408,1098,406,0
E4854,972,2251,0
E1044,1835,396,0
E4526,338,91,0
E2849,1505,1669,1
E209,1729,72,0
E6218,2530,867,0
E7485,3055,1607,1
E3967,3253,20,1
E2865,3039,2045,1
E2637,1580,1153,0
E5390,1285,2794,1
E4544,1768,1103,1
E2792,3237,1159,0
E1067,1102,1947,1
E4784,929,375,0
E6238,1499,1345,0
E2376,2790,3230,0
E6653,618,2813,0
E2900,2192,1993,0
E7508,753,864,1
E5807,2179,1804,0
E8510,404,1136,0
E946,2988,1091,0
E5116,2955,2955,1
E3639,1236,3035,1
E9115,3086,622,1
E3766,1332,3059,0
E4118,526,2919,1
E3871,2229,754,1
E6643,2510,1093,1
E4332,1663,3174,0
E223,596,1312,1
E7336,5,1666,1
E3860,2071,3290,1
E6515,808,851,0
E1488,3027,1354,1
E1222,226,929,1
E7109,4,316,0
E7680,1744,1260,1
E3027,88,129,0
E2654,1519,836,0
E6309,1095,1420,0
E1065,2624,1316,0
E7180,1435,2790,1
E6056,650,1630,0
E9244,3098,1393,1
E1144,2082,877,0
E5911,412,1336,1
E7226,2515,2440,1
E2002,1674,2149,1
E594,58,1457,0
E5186,661,1728,0
E8781,1975,1146,1
E4027,777,3311,1
E6723,2026,511,0
E4777,1410,991,1
E3499,445,1754,0
E5854,55,1230,0
E4211,533,2794,1
E5475,2747,2253,0
E4394,1660,2499,0
E6538,2418,2418,1
E4303,2109,2938,0
E7011,1621,162,0
E5698,1625,1557,0
E69,2513,889,0
E9258,2085,2394,0
E4832,2836,1830,1
E7453,1129,1633,0
E8833,380,790,1
E8371,1120,995,1
E8808,14,2920,0
E7163,679,1386,1
E9046,437,2221,0
E4828,1160,1330,0
E757,804,956,1
E1116,1313,689,0
E9010,2864,661,0
E3858,1109,913,1
E3341,536,1667,1
E970,124,92,0
E3438,1023,21,0
E5624,1236,999,0
E7107,2036,1924,0
E13,3090,495,0
E7669,1610,1046,0
E4714,779,2530,1
E1126,1740,2081,1
E8901,527,917,1
E3010,2248,477,1
E7391,3050,1233,0
E9404,3251,2525,0
E5766,381,3047,1
E8970,2177,1764,0
E3393,340,1217,1
E3136,2254,2207,0
E5424,124,2982,1
E9105,1371,1007,1
E8228,2270,1811,1
E3447,2374,1988,1
E5310,1621,3087,0
E5047,2178,1281,0
E1271,160,1216,1
E8427,2863,1536,0
E6365,2884,298,1
E7135,3021,2834,1
E6022,3083,279,1
E8718,21,657,1
E8073,3086,52,0
E7662,1814,1994,0
E5292,506,3150,1
E6862,2600,2781,1
E5788,2277,1655,1
E904,1675,868,0
E6992,2039,1614,0
E6696,2612,1210,0
E6275,2490,1434,1
E7069,2362,2343,1
E294,2420,1675,1
E6726,1276,1914,1
E9140,1241,3011,0
E5133,300,3136,1
E6164,3096,495,1
E6075,1081,640,1
E6356,1022,2547,0
E7003,3048,560,1
E8207,857,1129,0
E9334,2089,2914,1
E8294,1729,2983,0
E7941,2701,2519,0
E7797,2495,1418,1
E5782,1428,1558,1
E6615,3045,1746,0
E3487,2510,2988,1
E1586,3223,1164,1
E4379,3139,2966,0
E7239,1001,927,1
E8997,764,2873,1
E5346,443,2493,0
E4509,2068,477,0
E8653,3006,1105,1
E248,2321,2403,1
E8442,176,1898,0
E7783,160,135,0
E2560,1016,2234,1
E865,1249,427,1
E7173,3254,2379,1
E7067,1534,952,0
E6525,2481,3108,1
E2145,1145,2613,1
E3466,507,969,1
E8882,950,569,0
E5263,2241,1662,1
E7452,170,1493,1
E5663,1617,128,0
E48,2267,3063,1
E2046,1803,366,1
E3924,859,1967,0
E1655,606,1308,0
E7717,1435,1158,0
E5674,2514,870,1
E5446,1681,1752,0
E773,700,1834,1
E7623,1552,2135,0
E483,1561,967,0
E4177,1846,1504,0
E979,1147,2234,1
E9061,1462,6,1
E4845,1435,606,1
E8027,295,833,1
E4658,2971,423,0
E2566,2570,1558,0
E551,3291,2084,0
E3910,770,316,0
E7546,2661,2825,1
E7552,1850,3290,1
E5206,2369,3143,1
E3080,1244,2820,0
E6938,1145,2456,1
E2502,936,417,1
E1447,1622,2888,0
E4824,3091,2690,0
E1153,2187,3172,0
E39,1174,1847,1
E4974,1170,509,1
E6403,2787,2015,1
E3957,2697,1251,0
E6025,3014,2533,1
E9371,3117,1206,1
E1475,2901,2342,0
E7790,1507,662,0
E7423,2398,1372,1
E1866,79,2417,0
E4834,745,2251,1
E7528,2195,3278,1
E5502,2285,804,1
E6900,1956,933,0
E8703,3284,2495,0
E5991,2463,1344,1
E2281,1594,478,0
E1947,943,3268,0
E3066,431,482,1
E7422,1423,2606,0
E9170,3062,315,0
E5737,2295,1033,0
E9162,2582,2313,1
E8253,63,3291,0
E6429,2184,2607,0
E3849,2403,2934,1
E9231,1875,2282,1
E7672,22,2861,0
E2194,1847,643,0
